#Airline Flight Schedule - USA 490
#Commented by David Powell (dep) 267
#Sun Jan 26 00:35:54 EST 1997 263
#revised Tue Feb 18 01:33:21 EST 1997 by bh 300
# -- removed extraneous fields 185
# 119
# 487
#Fields: 348
# 2 - Airline 400
# 4 - Flight (left-padded with whitespace) 198
# 2 - <padding> 170
# 3 - Source Airport 373
# 1 - <padding> 297
# 5 - Departure Time (left-padded with whitespace) 78
# 2 - <padding> 8
# 3 - Destination Airport 369
# 1 - <padding> 352
# 5 - Arrival Time (left-padded with whitespace) 370
# 2 - <padding> 31
# 3 - Plane type 61
# 3 - <padding> 258
# remainder - Flight Classes 168
# 247
RT 374  MSY  400P  HOU  555P  BEC    Y  B  Q  M 499
WN 590  MSY  440P  HOU  545P  733    Y  K  L  B  Q 209
WN 210  MSY  535P  HOU  640P  733    Y  K  L  B  Q 400
WN 453  MSY  715P  HOU  815P  73S    Y  K  L  B  Q 81
WN 359  MSY  745P  HOU  850P  73S    Y  K  L  B  Q 4
WN 758  MSY  935P  HOU 1035P  73S    Y  K  L  B  Q 334
DL 448  MSY  645A  ATL  912A  767    F  Y  B  M  Q 98
DL 432  MSY  825A  ATL 1042A  757    F  Y  B  M  Q 497
DL 662  MSY 1005A  ATL 1221P  72S    F  Y  B  M  Q 432
DL 300  MSY  135P  ATL  356P  M80    F  Y  B  M  Q 454
DL 618  MSY  335P  ATL  554P  757    F  Y  B  M  Q 161
DL 480  MSY  535P  ATL  755P  72S    F  Y  B 188
DL1229  MSY  845P  ATL 1059P  73S    F  Y  B  M  Q 134
CO1568  MSY  250P  TPA  519P  733    F  A  Y  Q  H 0
DL 170  MSY  625P  TPA  843P  72S    F  Y  B  M  Q 163
AA 811  BNA  643A  ORD  821A  100   FN YN  B  M  H 436
UA1269  BNA  728A  ORD  858A  72S    F  Y  B  M  Q 72
AA 188  BNA  830A  ORD 1005A  100    F  Y  B  M  H 299
AA1285  BNA  947A  ORD 1115A  S80    F  Y  B  M  H 386
UA 511  BNA 1010A  ORD 1139A  72S    F  Y  B  M  Q 337
AA 628  BNA  157P  ORD  334P  S80    F  Y  B  M  H 359
AA1475  BNA  308P  ORD  444P  72S    F  Y  B  M  H 15
UA 365  BNA  420P  ORD  600P  73S    F  Y  B  M  Q 164
AA 593  BNA  530P  ORD  716P  S80    F  Y  B  M  H 163
AA 283  BNA  738P  ORD  916P  S80    F  Y  B  M  H 297
AA1041  BNA  854P  ORD 1035P  100    F  Y  B  M  H 73
TW 628  BNA  700A  STL  810A  D9S    F  Y  B  Q  M 216
AA1357  BNA  950A  STL 1102A  72S    F  Y  B  H  M 336
TW 529  BNA 1009A  STL 1122A  727    F  Y  B  Q  M 80
AA1323  BNA  310P  STL  414P  72S    F  Y  B  H  M 278
TW  78  BNA  341P  STL  451P  D9S    F  Y  B  Q  M 15
TW 717  BNA  732P  STL  840P  M80    F  Y  B  Q  M 125
AA1655  BNA  859P  STL 1007P  727    F  Y  B  H  M 85
DL 885  BNA  535A  ATL  732A  D9S   FN YN BN MN QN 120
DL1154  BNA  710A  ATL  908A  73S    F  Y  B  M  Q 485
DL 947  BNA 1040A  ATL 1237P  D9S    F  Y  B  M  Q 432
DL 784  BNA 1230P  ATL  228P  M80    F  Y  B  M  Q 429
DL 511  BNA  350P  ATL  544P  72S    F  Y  B  M  Q 5
DL1167  BNA  725P  ATL  920P  D9S    F  Y  B  M  Q 76
NW 123  DTW  700A  ORD  714A  320    F  Y  B  M  H 270
UA 223  DTW  710A  ORD  722A  D10    F  Y  B  M  Q 202
AA  73  DTW  745A  ORD  801A  D10    F  Y  B  M  V 381
NW 115  DTW  800A  ORD  816A  320    F  Y  B  M  H 18
UA 723  DTW  830A  ORD  839A  72S    F  Y  B  M  Q 297
NW 165  DTW  910A  ORD  920A  72S    F  Y  B  M  H 59
AA 117  DTW 1035A  ORD 1051A  767    F  Y  B  M  V 17
UA 461  DTW 1110A  ORD 1120A  D10    F  Y  B  M  Q 294
NW 479  DTW 1215P  ORD 1235P  72S    F  Y  B  M  H 13
AA 847  DTW  138P  ORD  145P  S80    F  Y  B  M  V 86
UA 567  DTW  202P  ORD  215P  72S    F  Y  B  M  H 399
NW 205  DTW  310P  ORD  325P  72S    F  Y  B  M  H 127
NW 171  DTW  435P  ORD  450P  72S    F  Y  B  M  H 474
AA 835  DTW  500P  ORD  513P  757    F  Y  B  M  V 117
UA 135  DTW  520P  ORD  550P  D10    F  Y  B  M  Q 480
NW 173  DTW  645P  ORD  703P  72S    F  Y  B  M  H 41
AA 435  DTW  815P  ORD  828P  D10    F  Y  B  M  V 146
UA 871  DTW  830P  ORD  846P  72S    F  Y  B  M  Q 417
NW 175  DTW  835P  ORD  854P  D9S    F  Y  B  M  H 281
NW1151  DTW  940P  ORD  952P  D9S    F  Y  B  M  H 281
DL1166  ATL  632A  BNA  625A  73S   FN YN BN MN QN 244
DL1247  ATL 1000A  BNA 1000A  D9S    F  Y  B  M  Q 408
DL1045  ATL 1154A  BNA 1150A  D9S    F  Y  B  M  Q 67
DL1709  ATL  327P  BNA  330P  757    F  Y  B  M  Q 136
DL 376  ATL  507P  BNA  510P  M80    F  Y  B  M  Q 175
DL 657  ATL  708P  BNA  710P  M80    F  Y  B  M  Q 367
DL 735  ATL 1147P  BNA 1140P  D9S   FN YN BN MN QN 78
DL 793  ATL  819A  MSY  850A  763    F  Y  B  M  Q 479
DL 307  ATL 1144A  MSY 1216P  767    F  Y  B  M  Q 438
DL 139  ATL  314P  MSY  345P  757    F  Y  B  M  Q 243
DL1199  ATL  457P  MSY  525P  M80    Y  B 69
DL1507  ATL  702P  MSY  735P  757    F  Y  B  M  Q 50
DL 577  ATL  856P  MSY  930P  767    F  Y  B  M  Q 99
DL 991  ATL 1032P  MSY 1050P  72S   FN YN BN MN QN 50
DL 806  ATL  630A  RDU  740A  72S   FN YN BN MN QN 116
US1642  ATL  650A  RDU  926A  D9S   FN YN BN HN QN 298
AA 190  ATL  702A  RDU  815A  727    F  Y  B  H  M 186
DL1100  ATL 1011A  RDU 1130A  73S    F  Y  B  M  Q 476
AA1006  ATL  115P  RDU  226P  727    F  Y  B  H  M 444
DL 548  ATL  144P  RDU  300P  72S    F  Y  B  M  Q 307
US1633  ATL  215P  RDU  438P  D9S    F  Y  B  H  M 130
DL 412  ATL  448P  RDU  600P  757    F  Y  B  M  Q 150
AA 868  ATL  540P  RDU  657P  S80    F  Y  B  H  M 256
DL 724  ATL  658P  RDU  815P  73S    F  Y  B  M  Q 134
DL1136  ATL  847P  RDU 1010P  72S    F  Y  B  M  Q 100
DL1202  ATL 1143P  RDU 1255A  73S   FN YN BN MN QN 230
DL 477  TPA  745A  MSY  812A  763    F  Y  B  M  Q 290
CO 119  TPA  220P  MSY  254P  733    A  Y  Q  H  K 65
US1416  TPA  645A  MIA  739A  733    F  Y  B  H  Q 345
US1533  TPA  840A  MIA  935A  F28    F  Y  B  H  M 238
PA 985  TPA  915A  MIA 1013A  72S    F  Y  B  M  Q 99
US1081  TPA 1125A  MIA 1220P  73S    F  Y  B  H  Q 131
US 785  TPA  150P  MIA  245P  F28    F  Y  B  H  M 402
AA1657  TPA  252P  MIA  350P  72S    F  Y  M  B  Q 309
US 768  TPA  330P  MIA  425P  73S    F  Y  B  H  Q 276
PA 499  TPA  430P  MIA  528P  72S    F  Y  B  M  Q 388
US1199  TPA  440P  MIA  535P  73S    F  Y  B  H  Q 280
US 738  TPA  705P  MIA  800P  F28    Y  B  H  Q  M 281
PA 319  TPA  800P  MIA  858P  72S    F  Y  B  M  Q 123
TW 204  TPA  845P  MIA 1034P  M80    F  Y  B  Q  M 295
US1588  TPA  905P  MIA 1000P  734    F  Y  B  H  Q 479
TW 336  TPA 1159P  MIA 1247A  M80   FN YN  B  Q  M 295
AA1422  MIA  805A  HOU  957A  72S    F  Y  B  H  M 488
AA 738  MIA  140P  HOU  330P  72S    F  Y  B  H  M 207
AA1080  MIA  659P  HOU  854P  72S    F  Y  B  H  M 455
AA 926  MIA  703P  HOU 1215A  72S    F  Y  H  B  M 331
DL 892  MIA  610A  TPA  700A  72S    F  Y  B  M  Q 258
US1586  MIA  700A  TPA  756A  M80    F  Y  B  H  Q 299
TW 245  MIA  720A  TPA  917A  M80    F  Y  B  M 384
PA 300  MIA  725A  TPA  830A  72S    F  Y  B  M  Q 340
US 898  MIA  840A  TPA  936A  M80    F  Y  B  H  Q 235
US1078  MIA 1030A  TPA 1125A  F28    F  Y  B  H  Q 463
US 180  MIA 1255P  TPA  154P  73S    F  Y  B  H  Q 346
AA1656  MIA  140P  TPA  239P  72S    F  Y  M  B  Q 411
PA 464  MIA  145P  TPA  250P  72S    F  Y  B  M  Q 401
US1930  MIA  200P  TPA  300P  733    F  Y  B  H  Q 468
US 761  MIA  320P  TPA  415P  F28    F  Y  B  H  Q 272
US1031  MIA  510P  TPA  605P  73S    F  Y  B  H  M 134
PA 986  MIA  555P  TPA  700P  72S    F  Y  B  M  Q 273
US1206  MIA  855P  TPA  950P  73S    F  Y  B  H  Q 444
DL1175  RDU  615A  ATL  740A  72S   FN YN BN MN QN 285
DL1143  RDU  800A  ATL  915A  73S    F  Y  B  M  Q 79
DL 495  RDU  940A  ATL 1104A  M80    F  Y  B  M  Q 367
AA 637  RDU 1010A  ATL 1138A  727    F  Y  B  H  M 464
DL 297  RDU  105P  ATL  227P  M80    F  Y  B  M  Q 271
AA 467  RDU  200P  ATL  328P  S80    F  Y  B  H  M 74
DL1059  RDU  430P  ATL  550P  72S    F  Y  B  M  Q 479
US1636  RDU  815P  ATL 1054P  D9S    Y  B  H  Q  M 304
DL 359  RDU  825P  ATL  939P  D9S    F  Y  B  M  Q 306
AA 715  RDU  900P  ATL 1028P  72S   FN  Y  B  H  M 187
US1691  RDU  710A  DCA  804A  100    Y  B  H  Q  M 279
AA 766  RDU  850A  DCA 1000A  S80    F  Y  B  H  M 144
US1642  RDU 1005A  DCA 1059A  D9S    F  Y  B  H  Q 293
AA 298  RDU  320P  DCA  414P  S80    F  Y  B  H  M 108
US1004  RDU  725P  DCA  821P  73S    F  Y  B  H  Q 456
AA1610  RDU  745P  DCA  850P  S80    F  Y  B  H  M 277
US1289  DCA  650A  RDU  758A  100    F  Y  B  H  Q 419
AA1083  DCA  759A  RDU  917A  S80    F  Y  B  H  M 323
AA 721  DCA 1159A  RDU  109P  S80    F  Y  B  H  M 389
US1755  DCA  100P  RDU  212P  D9S    Y  B  H  Q  M 119
AA 363  DCA  643P  RDU  800P  72S    F  Y  B  H  M 285
US1726  DCA  655P  RDU  800P  734    F  Y  B  H  Q 277
TW 744  DCA  221P  JFK  331P  M80    F  C  Y  B  Q 83
DL1864  DCA  305P  JFK  440P  72S    F  Y  B  M  Q 66
TW 700  DCA  459P  JFK  617P  72S    F  Y  B  Q  M 332
TW  10  DCA  833P  JFK  938P  72S    F  Y  B  Q  M 440
TW 712  PHL  236P  JFK  326P  72S    F  Y  B  Q  M 351
TW 738  PHL  540P  JFK  639P  L10    F  C  Y  B  Q 490
TW  97  JFK  214P  PHL  304P  767    F  C  Y  B  Q 409
TW 711  JFK  550P  PHL  654P  72S    F  Y  B  Q  M 436
TW 391  JFK 1114A  DCA 1230P  M80    F  Y  B  Q  M 489
TW 703  JFK  430P  DCA  554P  M80    F  Y  B  Q  M 432
DL1863  JFK  530P  DCA  659P  72S    F  Y  B  M  Q 101
TW 873  JFK  535P  DCA  703P  M80    F  Y  B  Q  M 178
TW  44  JFK  650A  BOS  754A  L10    F  C  Y  B  Q 411
TW 712  JFK  405P  BOS  517P  72S    F  Y  B  Q  M 276
DL1866  JFK  525P  BOS  647P  72S    F  Y  B  M  Q 171
NW  34  JFK  600P  BOS  719P  D9S    F  Y  B  M  H 165
TW 634  JFK  905P  BOS 1009P  M80    F  Y  B  Q  M 483
TW  15  BOS  617A  JFK  725A  L10    F  C  Y  B  Q 464
TW 391  BOS  920A  JFK 1035A  M80    F  Y  B  Q  M 227
DL1865  BOS  245P  JFK  413P  72S    F  Y  B  M  Q 368
TW 743  BOS  335P  JFK  448P  M80    F  Y  B  Q  M 54
NW  35  BOS  400P  JFK  517P  D9S    F  C  Y  B  M 33
UA1545  PVD  640A  MIA 1143A  733    F  Y  B  M  Q 478
US1550  MIA  700A  PVD 1121A  734    F  Y  B  H  Q 375
WN 475  HOU  630A  MSY  730A  735    Y  K  L  B  Q 401
WN 435  HOU  650A  MSY  745A  73S    Y  K  L  B  Q 40
RT 371  HOU  835A  MSY 1030A  BEC    Y  B  Q  M 179
WN 103  HOU  845A  MSY  940A  733    Y  K  L  B  Q 225
RT 214  HOU  900A  MSY 1240P  BEC    Y  B  Q  M 78
WN   7  HOU  940A  MSY 1040A  73S    Y  K  L  B  Q 153
WN 567  HOU 1030A  MSY 1125A  73S    Y  K  L  B  Q 136
WN 609  HOU 1105A  MSY 1205P  733    Y  K  L  B  Q 88
WN 123  HOU 1155A  MSY 1255P  73S    Y  K  L  B  Q 410
WN  21  HOU 1240P  MSY  140P  73S    Y  K  L  B  Q 470
RT 373  HOU  115P  MSY  310P  BEC    Y  B  Q  M 366
WN 308  HOU  120P  MSY  220P  73S    Y  K  L  B  Q 229
WN1615  HOU  230P  MSY  330P  733    Y  K  L  B  Q 106
RT 216  HOU  230P  MSY  610P  BEC    Y  B  Q 354
WN 625  HOU  340P  MSY  440P  73S    Y  K  L  B  Q 287
WN  37  HOU  455P  MSY  600P  735    Y  K  L  B  Q 415
WN 462  HOU  615P  MSY  715P  73S    Y  K  L  B  Q 235
RT 375  HOU  620P  MSY  815P  BEC    Y  B  Q  M 332
WN  49  HOU  740P  MSY  840P  733    Y  K  L  B  Q 37
WN  53  HOU  845P  MSY  945P  73S    Y  K  L  B  Q 195
WN  57  HOU  940P  MSY 1035P  733    Y  K  L  B  Q 39
DL 620  SEA  650A  LAX  911A  757    F  Y  B  M  Q 360
AS  22  SEA  700A  LAX  940A  M80    F  Y  B  M  H 282
NW1280  SEA  700A  LAX  931A  757    F  Y  B  M  H 219
UA1901  SEA  700A  LAX  930A  735    F  Y  B  M  Q 330
AS 210  SEA  800A  LAX 1035A  M80    F  Y  B  M  H 494
DL 170  SEA  830A  LAX 1052A  72S    F  Y  B  M  Q 127
UA 112  SEA  830A  LAX 1100A  735    F  Y  B  M  Q 26
AS 214  SEA 1015A  LAX 1250P  M80    F  Y  B  M  H 442
AS 228  SEA 1100A  LAX  135P  M80    F  Y  B  M  H 266
UA1909  SEA 1130A  LAX  157P  735    F  Y  B  M  Q 490
NW 189  SEA 1130A  LAX  158P  72S    F  Y  B  M  H 462
AS 234  SEA 1200P  LAX  235P  M80    F  Y  B  M  H 486
DL1708  SEA 1235P  LAX  252P  72S    F  Y  B  M  Q 321
AS 238  SEA  100P  LAX  330P  72S    F  Y  B  M  H 35
UA1915  SEA  100P  LAX  327P  735    F  Y  B  M  Q 159
UA1919  SEA  230P  LAX  456P  735    F  Y  B  M  Q 375
DL1710  SEA  230P  LAX  448P  72S    F  Y  B  M  Q 90
UA1247  SEA  300P  LAX  714P  735    F  Y  B  M  H 47
AS 226  SEA  345P  LAX  615P  M80    F  Y  B  M  H 243
UA1921  SEA  400P  LAX  627P  735    F  Y  B  M  Q 377
DL 192  SEA  425P  LAX  843P  757    F  Y  B  M  Q 74
AS  96  SEA  500P  LAX  730P  72S    F  Y  B  M  H 337
UA1925  SEA  530P  LAX  758P  735    F  Y  B  M  Q 194
DL 887  SEA  545P  LAX  909P  72S    F  Y  B  M  Q 153
AS 202  SEA  630P  LAX  905P  M80    F  Y  B  M  H 12
NW 191  SEA  630P  LAX  900P  72S    F  Y  B  M  H 43
UA1929  SEA  700P  LAX  932P  735    F  Y  B  M  Q 25
DL1714  SEA  755P  LAX 1016P  757    F  Y  B  M  Q 40
AS 602  SEA  645A  PHX 1030A  M80    F  Y  B  M  H 493
HP1492  SEA  715A  PHX 1105A  733    Y  B  H  K  Q 446
AS 612  SEA 1015A  PHX  155P  72S    F  Y  B  M  H 213
HP1299  SEA 1220P  PHX  412P  733    Y  B  H  K  Q 45
AS 610  SEA  140P  PHX  525P  72S    F  Y  B  M  H 304
HP1235  SEA  147P  PHX  700P  73S    Y  B  H  K  Q 142
DL1710  SEA  230P  PHX  756P  72S    F  Y  B  M  Q 43
HP 518  SEA  400P  PHX  750P  733    Y  B  H  K  Q 296
UA1557  SEA  430P  PHX  949P  72S    F  Y  B  M  Q 66
NW1238  SEA  510P  PHX 1021P  320   FN YN BN  M  H 200
AS 608  SEA  615P  PHX  955P  72S    F  Y  B  M  H 287
HP 523  PHX  715A  SEA 1130A  733    Y  B  H  K  Q 421
NW1233  PHX  745A  SEA 1125A  320   FN YN BN  M  H 444
AS 603  PHX  810A  SEA 1000A  72S    F  Y  B  M  H 145
HP 844  PHX  932A  SEA 1157A  733    Y  B  H  K  Q 406
AS 613  PHX 1110A  SEA  110P  M80    F  Y  B  M  H 108
HP 841  PHX 1210P  SEA  316P  733    Y  B  H  K  Q 492
AS 605  PHX  105P  SEA  305P  M80    F  Y  B  M  H 394
AS 608  PHX  235P  SEA  535P  72S    F  Y  B  M  H 168
UA1770  PHX  235P  SEA  628P  72S    F  Y  B  M  Q 317
HP 845  PHX  457P  SEA  718P  73S    Y  B  H  K  Q 419
AS 611  PHX  530P  SEA  720P  72S    F  Y  B  M  H 487
AS 607  PHX  605P  SEA  855P  72S    F  Y  B  M  H 386
HP 840  PHX  940P  SEA 1158P  73S    Y  B  H  K  Q 377
DL1719  LAX  610A  SEA  841A  757    F  Y  B  M  Q 326
UA1902  LAX  645A  SEA  928A  735    F  Y  B  M  Q 243
AS  91  LAX  700A  SEA  935A  72S    F  Y  B  M  H 170
NW1282  LAX  740A  SEA 1020A  72S    F  Y  B  M  H 460
AS 261  LAX  800A  SEA 1040A  M80    F  Y  B  M  H 215
UA1906  LAX  845A  SEA 1137A  735    F  Y  B  M  Q 173
DL1443  LAX  855A  SEA 1137A  72S    F  Y  B  M  Q 387
AS 203  LAX  915A  SEA 1150A  M80    F  Y  B  M  H 169
UA1908  LAX  945A  SEA 1218P  735    F  Y  B  M  Q 311
UA1108  LAX 1100A  SEA  336P  735    F  Y  B  M  Q 291
UA1912  LAX 1145A  SEA  228P  735    F  Y  B  M  Q 236
AS 223  LAX 1200P  SEA  240P  M80    F  Y  B  M  H 209
UA1764  LAX 1245P  SEA  325P  735    F  Y  B  M  Q 495
AS 213  LAX  220P  SEA  455P  M80    F  Y  B  M  H 151
NW 190  LAX  300P  SEA  540P  72S    F  Y  B  M  H 114
UA1716  LAX  330P  SEA  732P  73S    F  Y  B  M  Q 392
UA1922  LAX  345P  SEA  626P  735    F  Y  B  M  Q 401
AS 239  LAX  410P  SEA  640P  72S    F  Y  B  M  H 248
DL 173  LAX  455P  SEA  723P  72S    F  Y  B  M  Q 199
AS 263  LAX  520P  SEA  800P  M80    F  Y  B  M  H 451
UA1926  LAX  545P  SEA  828P  735    F  Y  B  M  Q 464
DL1578  LAX  555P  SEA  821P  L10    F  Y  B  M  Q 120
AS  25  LAX  600P  SEA  840P  M80    F  Y  B  M  H 417
NW1283  LAX  615P  SEA  854P  320    F  Y  B  M  H 400
UA1500  LAX  715P  SEA  958P  735    F  Y  B  M  Q 473
AS  27  LAX  810P  SEA 1050P  M80    F  Y  B  M  H 274
HP 347  LAX  900P  SEA  150A  733   YN BN  H KN QN 218
DL 171  LAX  959P  SEA 1232A  757    F  Y  B  M  Q 424
HP 844  DEN  645A  SEA 1157A  733    Y  B  H  K  Q 424
UA 293  DEN  835A  SEA 1027A  D10    F  Y  B  M  Q 285
CO1257  DEN  858A  SEA 1102A  72S    F  A  Y  Q  H 330
UA 319  DEN  930A  SEA 1128A  735    F  Y  B  M  Q 37
UA 455  DEN 1157A  SEA  144P  D10    F  Y  B  M  Q 218
CO1239  DEN 1209P  SEA  205P  M80    F  A  Y  Q  H 192
CO1259  DEN  247P  SEA  443P  72S    A  Y  Q  H  K 415
UA 427  DEN  325P  SEA  520P  733    F  Y  B  M  Q 481
UA1547  DEN  543P  SEA  728P  D10    F  Y  B  M  Q 8
CO 171  DEN  630P  SEA  829P  AB3    F  A  Y  Q  H 33
HP 840  DEN  655P  SEA 1158P  73S    Y  B  H  K  Q 298
CO 255  DEN  828P  SEA 1014P  M80    F  A  Y  Q  H 121
UA 227  DEN  842P  SEA 1032P  757    F  Y  B  M  Q 228
CO1232  SEA  620A  DEN  947A  AB3    F  A  Y  Q  H 144
UA 228  SEA  620A  DEN  944A  D10    F  Y  B  M  Q 191
UA 509  SEA  800A  DEN 1129A  733    F  Y  B  M  Q 292
CO1272  SEA  900A  DEN 1226P  M80    A  Y  Q  H  K 115
UA 246  SEA 1117A  DEN  240P  D10    F  Y  B  M  Q 65
CO 136  SEA 1150A  DEN  319P  72S    A  Y  Q  H  K 85
UA 700  SEA 1222P  DEN  352P  735    F  Y  B  M  Q 363
UA 146  SEA  243P  DEN  604P  D10    F  Y  B  M  Q 267
CO1262  SEA  300P  DEN  629P  M80    A  Y  Q  H  K 183
UA 362  SEA  425P  DEN  752P  735    F  Y  B  M  Q 230
CO1214  SEA  525P  DEN  841P  72S    A  Y  Q  H  K 480
UA 654  SFO  630A  DEN  952A  72S    F  Y  B  M  Q 22
CO 196  SFO  630A  DEN  952A  M80    A  Y  Q  H  K 450
CO 818  SFO  855A  DEN 1225P  733    Y  Q  H  K  B 376
UA 970  SFO  902A  DEN 1224P  72S    F  Y  B  M  Q 227
UA 920  SFO 1118A  DEN  238P  D10    F  Y  B  M  Q 230
CO 838  SFO 1200P  DEN  318P  AB3    F  A  Y  Q  H 301
UA 748  SFO  230P  DEN  551P  72S    F  Y  B  M  Q 196
UA 222  SFO  231P  DEN  556P  757    F  Y  B  M  Q 201
CO1632  SFO  310P  DEN  632P  AB3    F  A  Y  Q  H 186
UA 506  SFO  420P  DEN  743P  735    F  Y  B  M  Q 126
UA 490  SFO  705P  DEN 1029P  733    F  Y  B  M  Q 64
UA 582  SFO  855P  DEN 1216A  733    Y  B  M  Q  H 220
UA 681  DEN  640A  SFO  820A  733    F  Y  B  M  Q 291
UA 819  DEN  837A  SFO 1016A  D10    F  Y  B  M  Q 399
CO 395  DEN  850A  SFO 1028A  72S    F  A  Y  Q  H 111
UA 315  DEN  930A  SFO 1116A  737    Y  B  M  Q  H 156
UA 343  DEN 1149A  SFO  130P  757    F  Y  B  M  Q 235
CO 445  DEN 1205P  SFO  157P  AB3    F  A  Y  Q  H 337
HP 603  DEN  105P  SFO  440P  733    Y  B  H  K  Q 224
UA 247  DEN  150P  SFO  316P  72S    F  Y  B  M  Q 129
UA 347  DEN  430P  SFO  609P  735    F  Y  B  M  H 234
UA 207  DEN  519P  SFO  830P  735    F  Y  B  M  Q 186
UA1727  DEN  530P  SFO  703P  757    F  Y  B  M  H 425
CO 173  DEN  635P  SFO  813P  AB3    A  Y  Q  H  K 41
CO1765  DEN  831P  SFO 1010P  733    F  A  Y  Q  H 145
UA 861  DEN  851P  SFO 1022P  757    F  Y  B  M  Q 2
WN 592  HOU  650A  ABQ  750A  733    Y  K  L  B  Q 277
WN 866  HOU  910A  ABQ 1130A  733    Y  K  L  B  Q 188
WN  30  HOU  130P  ABQ  355P  73S    Y  K  L  B  Q 476
WN 432  HOU  450P  ABQ  630P  73S    Y  K  L  B  Q 26
WN 590  HOU  605P  ABQ  705P  733    Y  K  L  B  Q 271
WN 515  ABQ  610A  HOU  905A  733    Y  K  L  B  Q 437
WN  29  ABQ 1005A  HOU  225P  733    Y  K  L  B  Q 109
WN  31  ABQ 1050A  HOU  255P  73S    Y  K  L  B  Q 28
WN 803  ABQ 1105A  HOU  330P  73S    Y  K  L  B  Q 335
WN 539  ABQ  845P  HOU 1135P  73S    Y  K  L  B  Q 189
DL 408  HOU  940A  ATL 1235P  M80    Y  B  M  Q  H 277
DL 566  HOU 1140A  ATL  233P  D9S    F  Y  B  M  Q 213
DL 842  HOU  305P  ATL  602P  M80    F  Y  B  M  Q 409
NW 823  ATL  820A  HOU 1057A  D9S    F  Y  B  M  H 136
DL1050  ATL  958A  HOU 1100A  D9S    F  Y  B  M  Q 84
DL 946  ATL 1157A  HOU  403P  D9S    F  Y  B  M  Q 59
DL1170  ATL  119P  HOU  225P  M80    F  Y  B  M  Q 244
DL1023  ATL  455P  HOU  605P  M80    F  Y  B  M  Q 22
NW 707  STL  700A  MSP  830A  D9S   FN YN BN  M  H 133
TW 591  STL  902A  MSP 1037A  D9S    F  Y  B  Q  M 192
NW 592  STL 1045A  MSP 1218P  D9S    F  Y  B  M  H 357
TW 507  STL 1200P  MSP  136P  D9S    F  Y  B  Q  M 406
TW 516  STL  121P  MSP  301P  D9S    F  Y  B  Q  M 35
TW 693  STL  317P  MSP  457P  D9S    F  Y  B  Q  M 159
NW 594  STL  330P  MSP  509P  D9S    F  Y  B  M  H 305
NW 598  STL  520P  MSP  655P  D9S    F  Y  B  M  H 161
TW 331  STL  639P  MSP  815P  72S    F  Y  B  Q  M 366
NW 596  STL  800P  MSP  931P  D9S    F YN BN  M  H 209
TW 473  STL  917P  MSP 1049P  D9S   FN YN  B  Q  M 208
TW 525  MSP  653A  STL  832A  D9S    F  Y  B  Q  M 187
NW 591  MSP  735A  STL  905A  72S   FN YN BN  M  H 362
TW 496  MSP  805A  STL  940A  72S    F  Y  B  Q  M 438
TW 552  MSP 1107A  STL 1245P  D9S    F  K 185
NW 593  MSP  105P  STL  237P  D9S    F  Y  B  M  H 82
TW 227  MSP  215P  STL  347P  D9S    F  Y  B  Q  M 390
NW 595  MSP  245P  STL  420P  D9S    F  Y  B  M  H 408
TW 639  MSP  349P  STL  524P  D9S    F  Y  B  Q  M 135
TW 570  MSP  536P  STL  722P  D9S    F  Y  B  Q  M 238
NW 597  MSP  610P  STL  741P  D9S    F  Y  B  M  H 14
NW 599  MSP  900P  STL 1025P  DC9    F  Y  B  M  H 109
UA 389  MSP  650A  DEN  757A  733    F  Y  B  M  Q 21
CO1147  MSP  708A  DEN  819A  72S    F  A  Y  Q  H 122
NW 559  MSP  745A  DEN  850A  M80   FN YN BN  M  H 172
NW 561  MSP  920A  DEN 1020A  D9S    F  Y  B  M  H 354
CO 627  MSP 1010A  DEN 1117A  73S    F  A  Y  Q  H 91
UA 529  MSP 1020A  DEN 1123A  737    F  Y  B  M  Q 204
NW 563  MSP 1140A  DEN 1245P  M80   FN YN BN  M  H 293
NW 565  MSP  225P  DEN  326P  D9S    F  Y  B 488
UA 865  MSP  335P  DEN  426P  72S    F  Y  B  M  Q 203
CO 589  MSP  415P  DEN  516P  M80    F  A  Y  Q  H 275
AA 313  MSP  625P  DEN 1049P  S80    F  Y  B  H  M 378
UA 403  MSP  645P  DEN  746P  737    F  Y  B  M  Q 5
NW 567  MSP  735P  DEN  840P  M80    F  Y  B  M 179
UA 986  DEN  700A  MSP  945A  737    F  Y  B  M  Q 139
NW 560  DEN  755A  MSP 1045A  M80   FN YN BN  M  H 346
NW 562  DEN  930A  MSP 1220P  M80    F  Y  B  M  H 433
UA 982  DEN 1033A  MSP  124P  72S    F  Y  B  M  Q 351
CO1722  DEN 1034A  MSP  135P  M80    F  A  Y  Q  H 418
NW 568  DEN 1100A  MSP  145P  D9S    F  Y  B  M  H 208
NW 564  DEN  130P  MSP  418P  M80    F  Y  B  M  H 113
UA 636  DEN  307P  MSP  602P  737    F  Y  B  M  Q 231
CO1674  DEN  402P  MSP  703P  72S    F  A  Y  Q  H 447
NW 566  DEN  505P  MSP  755P  72S    F  Y  B  M  H 338
UA 572  DEN  643P  MSP  938P  733    F  Y  B  M  Q 209
CO1754  DEN  719P  MSP 1014P  73S    A  Y  Q  H  K 476
NW 123  DTW  700A  MSP  920A  320    F  Y  B  M  H 491
