#Airline Flight Schedule - USA 8
#Commented by David Powell (dep) 22
#Sun Jan 26 00:35:54 EST 1997 317
#revised Tue Feb 18 01:33:21 EST 1997 by bh 131
# -- removed extraneous fields 147
# 222
# 3
#Fields: 270
# 2 - Airline 216
# 4 - Flight (left-padded with whitespace) 8
# 2 - <padding> 332
# 3 - Source Airport 462
# 1 - <padding> 152
# 5 - Departure Time (left-padded with whitespace) 368
# 2 - <padding> 255
# 3 - Destination Airport 209
# 1 - <padding> 48
# 5 - Arrival Time (left-padded with whitespace) 32
# 2 - <padding> 427
# 3 - Plane type 180
# 3 - <padding> 477
# remainder - Flight Classes 393
# 130
WN 504  LAX 1255P  STL  815P  73S    Y  K  L  B  Q 79
TW 184  LAX  120P  STL  653P  L10    F  C  Y  B  Q 392
TW  30  LAX  220P  STL  802P  M80    F  C  Y  B  Q 378
DL 808  LAX  800A  TPA  337P  757    F  Y  B 409
DL 170  LAX 1215P  TPA  843P  72S    F  Y  B  M  Q 495
US 268  LAX 1255P  TPA  824P  733    F  Y  B  H  Q 486
US 610  LAX 1120P  TPA  650A  733   FN YN BN HN QN 265
CO1707  MIA  745A  ABQ  123P  733    Y  Q  H  K  B 177
DL 167  MIA  600A  ATL  741A  L10   FN YN BN MN QN 392
DL 194  MIA  715A  ATL  858A  767    F  Y  B  M  Q 320
AA 416  MIA  810A  ATL 1012A  72S    F  Y  B  H  M 232
DL 464  MIA  910A  ATL 1058A  757    F  Y  B  M  Q 439
DL 340  MIA 1050A  ATL 1241P  757    F  Y  B  M  Q 313
DL 986  MIA 1245P  ATL  233P  763    F  Y  B 167
AA 466  MIA  145P  ATL  350P  72S    F  Y  B  H  M 103
DL 834  MIA  215P  ATL  410P  763    F 175
DL1596  MIA  355P  ATL  543P  72S    F  Y  B  M 57
AA1556  MIA  440P  ATL  635P  72S    F  Y  B  H  M 292
PA 426  MIA  555P  ATL  758P  72S    F  Y  B  M  Q 109
DL 148  MIA  600P  ATL  754P  757    F  Y  B  M  H 409
AA 954  MIA  701P  ATL  911P  727    F  Y  B  H  M 201
DL 574  MIA  910P  ATL 1051P  72S   FN YN BN MN QN 456
AA1638  MIA  739A  BNA  858A  72S    F  Y  B  H  M 368
AA 397  MIA  110P  BNA  229P  72S    F  Y  B  H 3
AA 675  MIA  649P  BNA  815P  72S    F  Y  B  H  M 1
US1586  MIA  700A  BOS 1123A  M80    F  Y  B  H  Q 463
AA1576  MIA  755A  BOS 1111A  72S    F  Y  B  H  M 382
CO 356  MIA 1100A  BOS  346P  72S    A  Y  Q  H  K 265
NW1828  MIA 1220P  BOS  526P  D9S    F  Y  B  M  H 112
DL 258  MIA 1225P  BOS  325P  72S    F  Y  B  M  Q 238
PA 430  MIA  125P  BOS  439P  72S    F  Y  B  M  Q 326
US1971  MIA  135P  BOS  827P  734    F  Y  B  H  Q 244
AA1482  MIA  150P  BOS  507P  72S    F  Y  B  H  M 273
NW 776  MIA  200P  BOS  635P  72S    F  Y  B  M  H 169
DL 492  MIA  430P  BOS  728P  72S    F  Y  B  M  Q 180
PA 436  MIA  535P  BOS  856P  72S    F  Y  B  M  Q 304
AA 672  MIA  709P  BOS 1025P  AB3    F  Y  B  H  M 402
PA2440  MIA  735A  DCA 1000A  72S    F  Y  B  M  Q 200
AA 920  MIA  844A  DCA 1106A  72S    F  Y  B  H  M 16
DL 464  MIA  910A  DCA  125P  757    F  Y  B  M  Q 356
AA 414  MIA 1125A  DCA  157P  727    F  Y  B  H  M 267
PA 492  MIA 1215P  DCA  244P  72S    F  Y  B  M  Q 406
NW1828  MIA 1220P  DCA  235P  D9S    F  Y  B  M  H 466
PA 424  MIA  135P  DCA  404P  72S    F  Y  B  M  Q 332
US1971  MIA  135P  DCA  618P  734    F  Y  B  H  Q 141
AA 448  MIA  140P  DCA  411P  72S    F  Y  B  H  M 33
PA 978  MIA  540P  DCA  815P  72S    F  Y  B  M  Q 180
AA 942  MIA  659P  DCA  931P  72S    F  Y  B  H 293
UA 255  MIA  725A  DEN 1101A  72S    F  Y  B  M  Q 136
CO1707  MIA  745A  DEN 1115A  733    Y  Q  H  K  B 249
DL 509  MIA  410P  DEN  755P  72S   Y@ B@ M@ Q@ H@ 317
AA 147  MIA  630A  DFW  830A  757    F  Y  B  H  M 250
AA 523  MIA  745A  DFW  951A  757    F  Y  B  H  M 120
DL 703  MIA  900A  DFW 1055A  72S    F  Y  B  M  Q 70
DL1197  MIA 1215P  DFW  220P  72S    F  Y 372
AA1441  MIA 1255P  DFW  300P  D10    F  Y  B  H  M 70
AA1599  MIA  205P  DFW  423P  72S    F  Y  B  H  M 392
PA 422  MIA  205P  DFW  427P  72S    F  Y  B  M  Q 214
AA1359  MIA  323P  DFW  533P  72S    F  Y  B  H  M 374
DL 509  MIA  410P  DFW  608P  72S    Y  B  M  Q  H 88
AA 745  MIA  448P  DFW  705P  72S    F  Y  B  H  M 48
AA 910  MIA  655P  DFW  901P  757    Y  B  H  M  Q 362
AA1080  MIA  659P  DFW 1036P  72S    F  Y  H  B  M 266
AA 926  MIA  703P  DFW 1033P  72S    F  Y  H  B  M 256
DL 587  MIA  730P  DFW  928P  72S    F  Y  B  M  Q 192
US1264  MIA  820A  DTW 1250P  733    F  Y  B  H  Q 51
NW 992  MIA  830A  DTW 1136A  D9S    F  Y  B  M  H 497
PA 710  MIA  830A  DTW 1150A  72S    F  Y  B  M  Q 470
NW 996  MIA 1230P  DTW  333P  D9S    F  Y  B  M  H 431
NW 994  MIA  250P  DTW  548P  D9S    F  Y  B 196
PA 438  MIA  545P  DTW  905P  72S    F  Y  B  M  Q 145
NW 998  MIA  610P  DTW  910P  72S   FN YN BN 411
US 784  MIA  620P  DTW 1046P  73S    F  Y  B  H  Q 312
AA1422  MIA  805A  HOU  957A  72S    F  Y  B  H  M 472
AA 738  MIA  140P  HOU  330P  72S    F  Y  B  H  M 94
AA1080  MIA  659P  HOU  854P  72S    F  Y  B  H  M 19
AA 926  MIA  703P  HOU 1215A  72S    F  Y  H  B  M 137
AA 918  MIA  745A  JFK 1028A  AB3    F  Y  H  B  M 37
PA2454  MIA  800A  JFK 1048A  72S    F  Y  B  M  Q 78
PA 428  MIA  120P  JFK  435P  AB3    F  Y  B  M  Q 461
DL1882  MIA  120P  JFK  424P  72S    F  Y  B  M  Q 310
TW   4  MIA  130P  JFK  437P  M80    F  Y  B  Q  M 329
AA 902  MIA  145P  JFK  444P  AB3    Y  H  B  M  Q 141
PA 402  MIA  545P  JFK  844P  72S    F  Y  B  M  Q 197
AA 424  MIA  700P  JFK  951P  AB3    F  Y  H  B  M 158
AA1449  MIA  800A  LAX 1046A  757    Y  B  H  M  Q 427
PA 440  MIA  800A  LAX 1040A  747    F  C  Y  B  M 286
US 199  MIA  815A  LAX 1251P  733    F  Y  B  H  Q 7
PA 442  MIA  130P  LAX  431P  AB3    F  Y  B  M  Q 377
AA 411  MIA  155P  LAX  420P  D10    F  Y  B  H  M 213
CO 105  MIA  320P  LAX  718P  AB3    A  Y  Q  H  K 396
PA 448  MIA  545P  LAX  846P  AB3    F  Y  B  M  Q 87
AA1550  MIA  705P  LAX  955P  757    F  Y  B  H  M 48
NW   5  MIA  800A  MSP 1045A  72S    F  Y  B  M  H 305
NW 573  MIA  400P  MSP  650P  72S    F  Y  B  M 192
UA 267  MIA  654P  MSP 1115P  733    F  Y  B  M  H 73
DL 739  MIA  630A  MSY  855A  72S    F  Y  B  M  Q 370
CO1707  MIA  745A  MSY  834A  733    Y  Q  H  K  B 7
AA 978  MIA  810A  MSY  924A  72S    F  Y  B  M  H 293
PA 434  MIA  120P  MSY  232P  72S    F  Y  B  M  Q 107
AA1296  MIA  200P  MSY  318P  72S    F  Y  B  M  H 56
PA 418  MIA  550P  MSY  702P  72S    F  Y  B  M  Q 269
AA 926  MIA  703P  MSY  817P  72S    F  Y  B  M  H 167
UA 395  MIA  700A  ORD  901A  72S    F  Y  B  M  H 292
AA1522  MIA  750A  ORD 1009A  AB3    F  Y  B  H  M 42
PA 700  MIA  900A  ORD 1103A  72S    F  Y  B  M  Q 362
DL 370  MIA 1125A  ORD  255P  72S    F  Y  B  M  Q 25
CO 514  MIA 1225P  ORD  426P  72S    F  A  Y  Q  H 166
UA 303  MIA 1230P  ORD  245P  757    F  Y  B  M  H 447
NW 941  MIA 1255P  ORD  437P  D9S    F  Y  B  M  H 286
AA 976  MIA  140P  ORD  355P  AB3    F  Y  B  H  M 452
PA 484  MIA  140P  ORD  343P  72S    F  Y  B  M  Q 29
AA 384  MIA  324P  ORD  533P  72S    F  Y  B  H  M 450
AA1354  MIA  453P  ORD  717P  72S    F  Y  B  H  M 120
UA 267  MIA  654P  ORD  923P  733    F  Y  B  M  H 317
AA 960  MIA  707P  ORD  933P  AB3    F  Y  B  H  M 257
DL 574  MIA  910P  ORD 1230A  72S   FN YN BN MN QN 2
US 660  MIA  630A  PHL  909A  M80    F  Y  B  H  Q 319
AA 668  MIA  815A  PHL 1058A  72S    F  Y  B  M  H 275
US1941  MIA 1255P  PHL  341P  734    F  Y  B  H  Q 441
AA 692  MIA  205P  PHL  450P  72S    F  Y  B  M  H 55
US1272  MIA  310P  PHL  732P  734    F  Y  B  H  M 170
DL1120  MIA  540P  PHL  927P  72S    F  Y  B  M  Q 383
AA 992  MIA  707P  PHL  953P  72S    F  Y  B  M  H 482
US 541  MIA  740P  PHL 1022P  733    F  Y  B  H  Q 216
AA1441  MIA 1255P  PHX  517P  D10    F  Y  H  B  M 413
US1550  MIA  700A  PVD 1121A  734    F  Y  B  H  Q 156
AA1382  MIA  610A  RDU  819A  72S    F  Y  B  M  H 476
AA1116  MIA 1235P  RDU  242P  72S    F  Y  B  M  H 13
AA  34  MIA  443P  RDU  700P  72S    F  Y  B  M  H 246
AA  27  MIA  800A  SEA 1127A  757    F  Y  H  B  M 77
DL 703  MIA  900A  SEA  140P  72S    F  Y  B  M  Q 24
UA 379  MIA  710A  SFO 1027A  757    Y  B  M  Q  H 178
US 199  MIA  815A  SFO  313P  733    F  Y  B  H  M 204
PA 442  MIA  130P  SFO  640P  AB3    F  Y  B  M  Q 394
AA1539  MIA  215P  SFO  522P  767    F  C  Y  H  B 308
PA 448  MIA  545P  SFO 1048P  AB3    F  Y  B  M  Q 143
TW 245  MIA  720A  STL 1118A  M80    F  Y  B  M 153
TW 633  MIA  918A  STL 1112A  M80    F  Y  B  Q  V 220
TW 469  MIA 1220P  STL  212P  L10    F  C  Y  Q  M 48
TW 471  MIA  255P  STL  447P  72S    F  Y  B  Q  M 138
TW 157  MIA  630P  STL  824P  M80    F  Y  B  Q  M 369
DL 892  MIA  610A  TPA  700A  72S    F  Y  B  M  Q 248
US1586  MIA  700A  TPA  756A  M80    F  Y  B  H  Q 209
TW 245  MIA  720A  TPA  917A  M80    F  Y  B  M 96
PA 300  MIA  725A  TPA  830A  72S    F  Y  B  M  Q 446
US 898  MIA  840A  TPA  936A  M80    F  Y  B  H  Q 128
US1078  MIA 1030A  TPA 1125A  F28    F  Y  B  H  Q 44
US 180  MIA 1255P  TPA  154P  73S    F  Y  B  H  Q 263
AA1656  MIA  140P  TPA  239P  72S    F  Y  M  B  Q 19
PA 464  MIA  145P  TPA  250P  72S    F  Y  B  M  Q 298
US1930  MIA  200P  TPA  300P  733    F  Y  B  H  Q 361
US 761  MIA  320P  TPA  415P  F28    F  Y  B  H  Q 199
US1031  MIA  510P  TPA  605P  73S    F  Y  B  H  M 29
PA 986  MIA  555P  TPA  700P  72S    F  Y  B  M  Q 318
US1206  MIA  855P  TPA  950P  73S    F  Y  B  H  Q 104
DL 939  MSP  600A  ATL  922A  73S   FN YN BN MN QN 83
DL 945  MSP  735A  ATL 1048A  72S    F  Y  B  M  Q 22
NW 760  MSP  745A  ATL 1113A  D9S   FN YN BN  M  H 2
DL 320  MSP 1055A  ATL  211P  M80    F  Y  B  M  Q 106
NW 562  MSP  100P  ATL  430P  M80    F  Y  B  M  H 497
DL1856  MSP  115P  ATL  559P  72S    F  Y  B  M  Q 205
DL1239  MSP  300P  ATL  852P  73S    F  Y  B  M  Q 404
DL1854  MSP  415P  ATL  729P  72S    F  Y  B  M  Q 143
NW 764  MSP  610P  ATL  938P  D9S    F  Y  B  M  H 117
NW 616  MSP  840P  ATL 1159P  D9S   FN YN BN  M  H 266
TW 552  MSP 1107A  BNA  250P  D9S    F  K 434
AA1369  MSP 1110A  BNA  245P  S80    F  Y  B  H  M 126
UA 256  MSP 1200P  BNA  330P  73S    F  Y  B  M  Q 472
NW 706  MSP  120P  BNA  319P  D9S    F  Y  B  M  H 156
NW1472  MSP  605P  BNA  806P  D9S   FN YN  B  M  H 182
NW 720  MSP  750A  BOS 1122A  757    F  Y  B  M  H 51
NW 722  MSP 1140A  BOS  314P  D9S    F  Y  B  M  H 198
NW  46  MSP  115P  BOS  453P  D10    F  C  Y  B  M 363
NW 352  MSP  240P  BOS  612P  757    F  Y  B  M  H 212
NW 326  MSP  600P  BOS  935P  D10    F  Y  B  M  H 70
NW 356  MSP  845P  BOS 1212A  757   FN YN BN  M  H 461
NW 312  MSP  700A  DCA 1013A  D9S   FN YN BN  M  H 365
NW 320  MSP  755A  DCA 1111A  320    F  Y  B  M  H 403
AA 870  MSP  828A  DCA  109P  S80    F  Y  B  H  Q 283
NW 560  MSP 1135A  DCA  249P  M80    F  Y  B  M  H 472
NW 302  MSP  115P  DCA  425P  757    F  Y  B  M  H 286
NW 324  MSP  230P  DCA  542P  320    F  Y  B  M  H 113
NW 322  MSP  605P  DCA  921P  757    F  Y  B  M  H 115
NW 106  MSP  830P  DCA 1139P  320   FN YN BN  M  H 252
UA 389  MSP  650A  DEN  757A  733    F  Y  B  M  Q 469
CO1147  MSP  708A  DEN  819A  72S    F  A  Y  Q  H 228
NW 559  MSP  745A  DEN  850A  M80   FN YN BN  M  H 391
NW 561  MSP  920A  DEN 1020A  D9S    F  Y  B  M  H 95
CO 627  MSP 1010A  DEN 1117A  73S    F  A  Y  Q  H 447
UA 529  MSP 1020A  DEN 1123A  737    F  Y  B  M  Q 376
NW 563  MSP 1140A  DEN 1245P  M80   FN YN BN  M  H 462
NW 565  MSP  225P  DEN  326P  D9S    F  Y  B 372
UA 865  MSP  335P  DEN  426P  72S    F  Y  B  M  Q 61
CO 589  MSP  415P  DEN  516P  M80    F  A  Y  Q  H 377
AA 313  MSP  625P  DEN 1049P  S80    F  Y  B  H  M 492
UA 403  MSP  645P  DEN  746P  737    F  Y  B  M  Q 116
NW 567  MSP  735P  DEN  840P  M80    F  Y  B  M 205
TW 525  MSP  653A  DFW 1123A  D9S    F  Y  B  Q  M 194
AA 189  MSP  735A  DFW  952A  S80    F  Y  B  M  H 273
NW 401  MSP  750A  DFW 1018A  D9S    F 59
AA1685  MSP 1125A  DFW  141P  S80    F  Y  B  M  H 417
NW 403  MSP  105P  DFW  336P  D9S   FN YN BN  M  H 465
AA 374  MSP  202P  DFW  420P  S80    F  Y  B  M  H 167
NW 405  MSP  225P  DFW  450P  D9S    F  Y  B  M  H 38
AA 717  MSP  440P  DFW  703P  S80    F  Y  B  M  H 326
NW 407  MSP  600P  DFW  831P  D9S    F  Y  B  M 387
AA 313  MSP  625P  DFW  842P  S80    F  Y  B  M  H 42
NW 409  MSP  740P  DFW 1008P  D9S    F  Y  B  M  H 432
NW 740  MSP  600A  DTW  838A  320   FN YN BN  M  H 167
NW 742  MSP  700A  DTW  938A  72S    F  Y  B  M  H 18
NW 744  MSP  820A  DTW 1058A  744    F  Y  B  M  H 307
NW 746  MSP 1000A  DTW 1240P  757    F  Y  B  M  H 82
NW 750  MSP  100P  DTW  348P  D10    F  Y  B  M  H 363
NW 374  MSP  115P  DTW  359P  757    F  Y  B  M  H 274
NW 752  MSP  300P  DTW  541P  320    F  Y  B  M  H 409
NW1070  MSP  400P  DTW  754P  D9S    F  Y  B  M  H 330
NW 564  MSP  500P  DTW  744P  M80    F  Y  B  M  H 402
NW 140  MSP  500P  DTW  915P  D9S    F  Y  B  M  H 189
NW 756  MSP  605P  DTW  855P  D10    F  Y  B  M  H 393
NW 308  MSP  850P  DTW 1129P  D10    F  Y  B  M  H 126
NW1020  MSP  110P  HOU  335P  D9S    F  Y  B  M  H 490
TW 639  MSP  349P  HOU  846P  D9S    F  Y  B  Q  M 219
NW1022  MSP  615P  HOU  845P  D9S    F  Y  B  M  H 404
TW 202  MSP 1137A  JFK  450P  72S    F  Y  B  Q  M 358
NW 933  MSP  930A  LAX 1120A  D10    Y  B  M 223
NW 303  MSP 1135A  LAX  128P  D10    F  Y  B  M  H 147
NW 305  MSP  235P  LAX  429P  757    F  Y  B  M  H 209
AA 717  MSP  440P  LAX  907P  S80    F  Y  B  H  M 338
NW  45  MSP  615P  LAX  811P  320    F  C  Y  B  M 258
NW 309  MSP  745P  LAX  940P  D10    F  Y  B  M  H 375
NW 311  MSP 1030P  LAX 1228A  320   FN YN BN  M  H 136
NW 570  MSP  755A  MIA 1230P  72S    F  Y  B  M 106
TW 496  MSP  805A  MIA  209P  72S    F  Y  B  Q  M 216
NW   6  MSP  100P  MIA  530P  72S    F  Y  B  M  H 166
NW 453  MSP 1200P  MSY  405P  72S    F  Y  B  M  H 0
AA 374  MSP  202P  MSY  643P  S80    F  Y  B  H  M 490
UA 868  MSP  600A  ORD  709A  72S    F  Y  B  M  Q 302
AA1578  MSP  700A  ORD  816A  S80    F YN  B  M  H 113
NW 158  MSP  700A  ORD  814A  757   FN YN  B  M  H 414
UA 768  MSP  700A  ORD  811A  733    F  Y  B  M  Q 65
UA 486  MSP  800A  ORD  912A  73S    F  Y  B  M  Q 379
NW 122  MSP  800A  ORD  920A  747    F  Y  B  M  H 397
AA 870  MSP  828A  ORD  945A  S80    F  Y  B  M  H 61
UA  70  MSP  900A  ORD 1007A  727    F  Y  B  M  Q 469
NW 124  MSP  900A  ORD 1009A  DC9    F  Y  B  M  H 478
UA 266  MSP 1000A  ORD 1109A  733    F  Y  B  M  Q 132
NW 126  MSP 1000A  ORD 1115A  320    F  Y  B  M  H 309
ZK  34  MSP 1010A  ORD 1254P  BE1    Y 221
UA 765  MSP 1100A  ORD 1207P  72S    F  Y  B  M  Q 477
NW 128  MSP 1100A  ORD 1215P  D9S    F  Y  B  M  H 324
AA1369  MSP 1110A  ORD 1217P  S80    F  Y  B  M  H 268
UA 256  MSP 1200P  ORD  122P  73S    F  Y  B  M  Q 469
NW 130  MSP 1200P  ORD  114P  D9S    F  Y  B  M  H 438
NW 112  MSP  100P  ORD  216P  320    F  Y  B  M  H 267
NW 134  MSP  200P  ORD  315P  M80    F  Y  B  M  H 150
UA 420  MSP  200P  ORD  312P  733    F  Y  B  M  Q 350
AA  80  MSP  225P  ORD  337P  S80    F  Y  B  M  H 333
UA 992  MSP  300P  ORD  421P  72S    F  Y  B  M  Q 409
NW 136  MSP  300P  ORD  419P  D9S    F  Y  B  M  H 44
NW 138  MSP  400P  ORD  510P  D9S    F  Y  B  M  H 370
UA 590  MSP  400P  ORD  509P  73S    F  Y  B  M  Q 144
ZK  38  MSP  420P  ORD  705P  BE1    Y  M  H  Q  V 478
UA  86  MSP  500P  ORD  612P  72S    F  Y  B  M  Q 461
NW 140  MSP  500P  ORD  615P  D9S    F  Y  B  M  H 487
AA 824  MSP  545P  ORD  718P  S80    F  Y  B  M  H 67
NW 142  MSP  600P  ORD  724P  72S    F  Y  B  M  H 433
UA 554  MSP  600P  ORD  732P  733    F  Y  B  M  Q 264
UA 338  MSP  700P  ORD  815P  733    F  Y  B  M  Q 308
NW 144  MSP  700P  ORD  815P  DC9    F  Y  B  M  H 320
AA1085  MSP  705P  ORD  822P  S80    F  Y  B  M  H 24
UA 350  MSP  800P  ORD  911P  73S   FN YN  B  M  Q 335
NW 566  MSP  835P  ORD  947P  72S    F  Y  B  M  H 88
NW 680  MSP  740A  PHL 1101A  D9S    F  Y  B  M  H 263
NW 710  MSP  100P  PHL  420P  757    F  Y  B  M  H 10
NW 684  MSP  235P  PHL  556P  D9S    F  Y  B  M  H 96
NW   8  MSP  600P  PHL  920P  757    F  C  Y  B  M 430
NW 196  MSP  830P  PHL 1146P  72S   FN YN BN  M  H 342
NW  99  MSP  745A  PHX 1006A  72S    F  Y  B  M  H 334
HP 606  MSP  845A  PHX 1107A  320    F  Y  B  H  K 242
NW 101  MSP  930A  PHX 1156A  D10    F  Y  B  M  H 383
NW 103  MSP 1140A  PHX  200P  72S    F  Y  B  M  H 74
NW 105  MSP  235P  PHX  452P  757    F  Y  B  M  H 301
HP1258  MSP  415P  PHX  643P  733    Y  B  H  K  Q 282
DL1855  MSP  655P  PHX 1050P  72S   F@ Y@ B@ M@ Q@ 339
NW 107  MSP  725P  PHX  949P  757    F  Y  B  M  H 60
NW 109  MSP 1030P  PHX 1247A  72S   FN YN BN  M  H 56
CO 834  MSP  300P  PVD  807P  737    A  Y  Q  H  K 278
NW   7  MSP  925A  SEA 1100A  747    F  C  Y  B  M 411
NW 151  MSP 1145A  SEA  123P  D10    F  Y  B  M  H 270
NW 153  MSP  230P  SEA  405P  757    F  Y  B  M  H 408
NW  47  MSP  745P  SEA  925P  D10    F  C  Y  B  M 352
NW 157  MSP 1030P  SEA 1202A  757   FN YN BN  M  H 221
HP 606  MSP  845A  SFO  107P  320    F  Y  B  H  K 66
NW 351  MSP  920A  SFO 1124A  757    F  Y  B  M  H 298
NW 353  MSP 1130A  SFO  134P  757    F  Y  B  M  H 354
NW 355  MSP  235P  SFO  436P  D10    F  Y  B  M  H 245
NW 359  MSP  740P  SFO  941P  D10    F  Y  B  M  H 220
NW 361  MSP 1030P  SFO 1227A  757    F  Y  B  M  H 457
TW 525  MSP  653A  STL  832A  D9S    F  Y  B  Q  M 280
NW 591  MSP  735A  STL  905A  72S   FN YN BN  M  H 169
TW 496  MSP  805A  STL  940A  72S    F  Y  B  Q  M 392
TW 552  MSP 1107A  STL 1245P  D9S    F  K 55
NW 593  MSP  105P  STL  237P  D9S    F  Y  B  M  H 311
TW 227  MSP  215P  STL  347P  D9S    F  Y  B  Q  M 403
NW 595  MSP  245P  STL  420P  D9S    F  Y  B  M  H 312
TW 639  MSP  349P  STL  524P  D9S    F  Y  B  Q  M 374
TW 570  MSP  536P  STL  722P  D9S    F  Y  B  Q  M 75
NW 597  MSP  610P  STL  741P  D9S    F  Y  B  M  H 184
NW 599  MSP  900P  STL 1025P  DC9    F  Y  B  M  H 151
NW 478  MSP  750A  TPA 1158A  72S    F  Y  B  M  H 326
DL 583  MSP  900A  TPA  235P  M80    F  Y  B  M  Q 491
NW 446  MSP  115P  TPA  521P  72S    F  Y  B  M  H 448
NW 448  MSP  605P  TPA 1005P  72S    F  Y  B  M  H 309
CO1707  MSY  920A  ABQ  123P  733    Y  Q  H  K  B 338
WN  30  MSY 1210P  ABQ  355P  73S    Y  K  L  B  Q 314
WN 590  MSY  440P  ABQ  705P  733    Y  K  L  B  Q 372
DL 448  MSY  645A  ATL  912A  767    F  Y  B  M  Q 112
DL 432  MSY  825A  ATL 1042A  757    F  Y  B  M  Q 417
DL 662  MSY 1005A  ATL 1221P  72S    F  Y  B  M  Q 226
DL 300  MSY  135P  ATL  356P  M80    F  Y  B  M  Q 279
DL 618  MSY  335P  ATL  554P  757    F  Y  B  M  Q 145
DL 480  MSY  535P  ATL  755P  72S    F  Y  B 434
DL1229  MSY  845P  ATL 1059P  73S    F  Y  B  M  Q 101
AA1424  MSY  630A  BNA  755A  S80    F  Y  B  H  M 320
WN 103  MSY  955A  BNA 1155A  733    Y  K  L  B  Q 213
AA 756  MSY 1158A  BNA  120P  S80    F  Y  B  H  M 428
WN1615  MSY  345P  BNA  550P  733    Y  K  L  B  Q 278
AA 828  MSY  510P  BNA  637P  72S    F  Y  B  H  M 99
CO 546  MSY  830A  BOS  241P  72S    A  Y  Q  H  K 158
CO1072  MSY  925A  BOS  353P  M80    F  A  Y  Q  H 479
CO1646  MSY  220P  BOS  758P  733    A  Y  Q  H  K 479
CO1639  MSY  730A  DEN 1114A  AB3    A  Y  Q  H  K 171
UA 425  MSY  915A  DEN 1112A  737    F  Y  B  M  Q 15
CO1707  MSY  920A  DEN 1115A  733    Y  Q  H  K  B 434
UA 207  MSY  250P  DEN  441P  735    F  Y  B  M  H 211
CO 119  MSY  330P  DEN  525P  733    A  Y  Q  H  K 81
DL 651  MSY  600A  DFW  731A  757    F  Y  B  M  Q 257
AA 382  MSY  700A  DFW  824A  S80    F  Y  B  M  H 52
AA1455  MSY  841A  DFW 1014A  72S    F  Y  B  M  H 269
DL 793  MSY  930A  DFW 1055A  763    F  Y  B  M  Q 373
DL 307  MSY  100P  DFW  227P  767    F  Y  B  M  H 86
AA1331  MSY  135P  DFW  305P  S80    F  Y  B  M 349
AA 121  MSY  405P  DFW  541P  S80    F  Y  B  M  H 203
DL 139  MSY  425P  DFW  553P  757    F  Y  B  M  H 219
AA 765  MSY  731P  DFW  902P  S80    F  Y  B  M 34
DL1507  MSY  815P  DFW  946P  757    F  Y  B  M  Q 198
AA 926  MSY  905P  DFW 1033P  72S    F YN  B  M  H 348
AA 382  MSY  700A  DTW  107P  S80    F  Y  M  B  H 128
WN 304  MSY  840A  DTW  425P  733    Y  K  L  B  Q 333
NW 294  MSY 1135A  DTW  430P  D9S    F  Y  B  M  H 478
NW1476  MSY 1215P  DTW  337P  D9S    F  Y  B  M  H 291
WN1615  MSY  345P  DTW  935P  733    Y  K  L  B  Q 362
RT 370  MSY  615A  HOU  810A  BEC    Y  B  Q  M 306
WN 397  MSY  620A  HOU  725A  733    Y  K  L  B  Q 323
WN 979  MSY  645A  HOU  750A  73S    Y  K  L  B  Q 366
WN 711  MSY  755A  HOU  900A  735    Y  K  L  B  Q 20
RT 201  MSY  835A  HOU 1220P  BEC    Y 259
WN 304  MSY  840A  HOU  950A  733    Y  K  L  B  Q 259
WN 443  MSY  940A  HOU 1045A  733    Y  K  L  B  Q 59
WN 380  MSY 1040A  HOU 1145A  73S    Y  K  L  B  Q 437
RT 372  MSY 1100A  HOU 1255P  BEC    Y  B  Q  M 97
WN 843  MSY 1115A  HOU 1215P  73S    Y  K  L  B  Q 285
WN  30  MSY 1210P  HOU  115P  73S    Y  K  L  B  Q 404
WN  34  MSY  110P  HOU  215P  73S    Y  K  L  B  Q 333
WN 837  MSY  200P  HOU  305P  73S    Y  K  L  B  Q 170
RT 213  MSY  200P  HOU  540P  BEC    Y  B  M 190
WN 909  MSY  255P  HOU  400P  733    Y  K  L  B  Q 261
RT 374  MSY  400P  HOU  555P  BEC    Y  B  Q  M 369
WN 590  MSY  440P  HOU  545P  733    Y  K  L  B  Q 61
WN 210  MSY  535P  HOU  640P  733    Y  K  L  B  Q 156
WN 453  MSY  715P  HOU  815P  73S    Y  K  L  B  Q 59
WN 359  MSY  745P  HOU  850P  73S    Y  K  L  B  Q 58
WN 758  MSY  935P  HOU 1035P  73S    Y  K  L  B  Q 312
TW 880  MSY 1214P  JFK  404P  72S    F  Y  B  Q  M 441
UA1477  MSY  814A  LAX 1017A  72S    F  Y  B  M  Q 380
DL 477  MSY  900A  LAX 1059A  763    F  Y  B  M  Q 172
DL 139  MSY  425P  LAX  920P  757    F  Y  B  M  H 333
WN 590  MSY  440P  LAX  825P  733    Y  K  L  B  Q 189
WN 453  MSY  715P  LAX 1045P  73S    Y  K  L  B  Q 481
AA 485  MSY  720A  MIA  959A  72S    F  Y  B  M  H 88
PA 417  MSY  730A  MIA 1015A  72S    F  Y  B  M  Q 445
AA 735  MSY 1230P  MIA  320P  72S    F  Y  B  M  H 165
PA 433  MSY  320P  MIA  605P  72S    F  Y  B  M  Q 128
AA 787  MSY  634P  MIA  919P  72S    F  Y  B  M  H 240
CO1212  MSY  815P  MIA 1102P  733    A  Y  Q  H  K 333
